,RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
322236,322237,2020,Morelos,17,78,Hombres,2505
322237,322238,2020,Morelos,17,78,Mujeres,3238
322238,322239,2020,Morelos,17,79,Hombres,2296
322239,322240,2020,Morelos,17,79,Mujeres,3005
322240,322241,2020,Morelos,17,80,Hombres,2093
322241,322242,2020,Morelos,17,80,Mujeres,2776
322242,322243,2020,Morelos,17,81,Hombres,1900
322243,322244,2020,Morelos,17,81,Mujeres,2557
322244,322245,2020,Morelos,17,82,Hombres,1718
322245,322246,2020,Morelos,17,82,Mujeres,2345
322246,322247,2020,Morelos,17,83,Hombres,1546
322247,322248,2020,Morelos,17,83,Mujeres,2139
322248,322249,2020,Morelos,17,84,Hombres,1384
322249,322250,2020,Morelos,17,84,Mujeres,1938
322250,322251,2020,Morelos,17,85,Hombres,1236
322251,322252,2020,Morelos,17,85,Mujeres,1743
322252,322253,2020,Morelos,17,86,Hombres,1098
322253,322254,2020,Morelos,17,86,Mujeres,1554
322254,322255,2020,Morelos,17,87,Hombres,966
322255,322256,2020,Morelos,17,87,Mujeres,1375
322256,322257,2020,Morelos,17,88,Hombres,842
322257,322258,2020,Morelos,17,88,Mujeres,1199
322258,322259,2020,Morelos,17,89,Hombres,721
322259,322260,2020,Morelos,17,89,Mujeres,1029
322260,322261,2020,Morelos,17,90,Hombres,605
322261,322262,2020,Morelos,17,90,Mujeres,864
322262,322263,2020,Morelos,17,91,Hombres,498
322263,322264,2020,Morelos,17,91,Mujeres,712
322264,322265,2020,Morelos,17,92,Hombres,406
322265,322266,2020,Morelos,17,92,Mujeres,581
322266,322267,2020,Morelos,17,93,Hombres,324
322267,322268,2020,Morelos,17,93,Mujeres,461
322268,322269,2020,Morelos,17,94,Hombres,256
322269,322270,2020,Morelos,17,94,Mujeres,364
322270,322271,2020,Morelos,17,95,Hombres,199
322271,322272,2020,Morelos,17,95,Mujeres,283
322272,322273,2020,Morelos,17,96,Hombres,151
322273,322274,2020,Morelos,17,96,Mujeres,214
322274,322275,2020,Morelos,17,97,Hombres,112
322275,322276,2020,Morelos,17,97,Mujeres,158
322276,322277,2020,Morelos,17,98,Hombres,81
322277,322278,2020,Morelos,17,98,Mujeres,114
322278,322279,2020,Morelos,17,99,Hombres,57
322279,322280,2020,Morelos,17,99,Mujeres,79
322280,322281,2020,Morelos,17,100,Hombres,38
322281,322282,2020,Morelos,17,100,Mujeres,53
322282,322283,2020,Morelos,17,101,Hombres,25
322283,322284,2020,Morelos,17,101,Mujeres,35
322284,322285,2020,Morelos,17,102,Hombres,16
322285,322286,2020,Morelos,17,102,Mujeres,22
322286,322287,2020,Morelos,17,103,Hombres,9
322287,322288,2020,Morelos,17,103,Mujeres,14
322288,322289,2020,Morelos,17,104,Hombres,5
322289,322290,2020,Morelos,17,104,Mujeres,8
322290,322291,2020,Morelos,17,105,Hombres,3
322291,322292,2020,Morelos,17,105,Mujeres,5
322292,322293,2020,Morelos,17,106,Hombres,2
322293,322294,2020,Morelos,17,106,Mujeres,3
322294,322295,2020,Morelos,17,107,Hombres,1
322295,322296,2020,Morelos,17,107,Mujeres,1
322296,322297,2020,Morelos,17,108,Hombres,0
322297,322298,2020,Morelos,17,108,Mujeres,0
322298,322299,2020,Morelos,17,109,Hombres,0
322299,322300,2020,Morelos,17,109,Mujeres,0
340120,340121,2020,Nayarit,18,0,Hombres,11534
340121,340122,2020,Nayarit,18,0,Mujeres,11105
340122,340123,2020,Nayarit,18,1,Hombres,11624
340123,340124,2020,Nayarit,18,1,Mujeres,11193
340124,340125,2020,Nayarit,18,2,Hombres,11832
340125,340126,2020,Nayarit,18,2,Mujeres,11386
340126,340127,2020,Nayarit,18,3,Hombres,11936
340127,340128,2020,Nayarit,18,3,Mujeres,11478
340128,340129,2020,Nayarit,18,4,Hombres,12346
340129,340130,2020,Nayarit,18,4,Mujeres,11902
340130,340131,2020,Nayarit,18,5,Hombres,12418
340131,340132,2020,Nayarit,18,5,Mujeres,11958
340132,340133,2020,Nayarit,18,6,Hombres,12395
340133,340134,2020,Nayarit,18,6,Mujeres,11927
340134,340135,2020,Nayarit,18,7,Hombres,12341
340135,340136,2020,Nayarit,18,7,Mujeres,11849
340136,340137,2020,Nayarit,18,8,Hombres,12257
340137,340138,2020,Nayarit,18,8,Mujeres,11748
340138,340139,2020,Nayarit,18,9,Hombres,12176
340139,340140,2020,Nayarit,18,9,Mujeres,11655
340140,340141,2020,Nayarit,18,10,Hombres,12114
340141,340142,2020,Nayarit,18,10,Mujeres,11564
340142,340143,2020,Nayarit,18,11,Hombres,12043
340143,340144,2020,Nayarit,18,11,Mujeres,11474
340144,340145,2020,Nayarit,18,12,Hombres,11958
340145,340146,2020,Nayarit,18,12,Mujeres,11369
340146,340147,2020,Nayarit,18,13,Hombres,11881
340147,340148,2020,Nayarit,18,13,Mujeres,11262
340148,340149,2020,Nayarit,18,14,Hombres,11803
340149,340150,2020,Nayarit,18,14,Mujeres,11167
340150,340151,2020,Nayarit,18,15,Hombres,11712
340151,340152,2020,Nayarit,18,15,Mujeres,11068
340152,340153,2020,Nayarit,18,16,Hombres,11571
340153,340154,2020,Nayarit,18,16,Mujeres,10932
340154,340155,2020,Nayarit,18,17,Hombres,11426
340155,340156,2020,Nayarit,18,17,Mujeres,10812
340156,340157,2020,Nayarit,18,18,Hombres,11303
340157,340158,2020,Nayarit,18,18,Mujeres,10715
340158,340159,2020,Nayarit,18,19,Hombres,11182
340159,340160,2020,Nayarit,18,19,Mujeres,10631
340160,340161,2020,Nayarit,18,20,Hombres,11085
340161,340162,2020,Nayarit,18,20,Mujeres,10554
340162,340163,2020,Nayarit,18,21,Hombres,11015
340163,340164,2020,Nayarit,18,21,Mujeres,10488
340164,340165,2020,Nayarit,18,22,Hombres,10959
340165,340166,2020,Nayarit,18,22,Mujeres,10448
340166,340167,2020,Nayarit,18,23,Hombres,10918
340167,340168,2020,Nayarit,18,23,Mujeres,10436
340168,340169,2020,Nayarit,18,24,Hombres,10895
340169,340170,2020,Nayarit,18,24,Mujeres,10437
340170,340171,2020,Nayarit,18,25,Hombres,10875
340171,340172,2020,Nayarit,18,25,Mujeres,10430
340172,340173,2020,Nayarit,18,26,Hombres,10820
340173,340174,2020,Nayarit,18,26,Mujeres,10378
340174,340175,2020,Nayarit,18,27,Hombres,10728
340175,340176,2020,Nayarit,18,27,Mujeres,10307
340176,340177,2020,Nayarit,18,28,Hombres,10585
340177,340178,2020,Nayarit,18,28,Mujeres,10209
340178,340179,2020,Nayarit,18,29,Hombres,10367
340179,340180,2020,Nayarit,18,29,Mujeres,10073
340180,340181,2020,Nayarit,18,30,Hombres,10133
340181,340182,2020,Nayarit,18,30,Mujeres,9935
340182,340183,2020,Nayarit,18,31,Hombres,9915
340183,340184,2020,Nayarit,18,31,Mujeres,9821
340184,340185,2020,Nayarit,18,32,Hombres,9677
340185,340186,2020,Nayarit,18,32,Mujeres,9691
340186,340187,2020,Nayarit,18,33,Hombres,9439
340187,340188,2020,Nayarit,18,33,Mujeres,9555
340188,340189,2020,Nayarit,18,34,Hombres,9195
340189,340190,2020,Nayarit,18,34,Mujeres,9406
340190,340191,2020,Nayarit,18,35,Hombres,8947
340191,340192,2020,Nayarit,18,35,Mujeres,9258
340192,340193,2020,Nayarit,18,36,Hombres,8699
340193,340194,2020,Nayarit,18,36,Mujeres,9112
340194,340195,2020,Nayarit,18,37,Hombres,8466
340195,340196,2020,Nayarit,18,37,Mujeres,8978
340196,340197,2020,Nayarit,18,38,Hombres,8258
340197,340198,2020,Nayarit,18,38,Mujeres,8855
340198,340199,2020,Nayarit,18,39,Hombres,8081
340199,340200,2020,Nayarit,18,39,Mujeres,8736
340200,340201,2020,Nayarit,18,40,Hombres,7942
340201,340202,2020,Nayarit,18,40,Mujeres,8623
340202,340203,2020,Nayarit,18,41,Hombres,7839
340203,340204,2020,Nayarit,18,41,Mujeres,8515
340204,340205,2020,Nayarit,18,42,Hombres,7764
340205,340206,2020,Nayarit,18,42,Mujeres,8426
340206,340207,2020,Nayarit,18,43,Hombres,7716
340207,340208,2020,Nayarit,18,43,Mujeres,8342
340208,340209,2020,Nayarit,18,44,Hombres,7695
340209,340210,2020,Nayarit,18,44,Mujeres,8265
340210,340211,2020,Nayarit,18,45,Hombres,7633
340211,340212,2020,Nayarit,18,45,Mujeres,8146
340212,340213,2020,Nayarit,18,46,Hombres,7542
340213,340214,2020,Nayarit,18,46,Mujeres,7993
340214,340215,2020,Nayarit,18,47,Hombres,7414
340215,340216,2020,Nayarit,18,47,Mujeres,7812
340216,340217,2020,Nayarit,18,48,Hombres,7248
340217,340218,2020,Nayarit,18,48,Mujeres,7601
340218,340219,2020,Nayarit,18,49,Hombres,7061
340219,340220,2020,Nayarit,18,49,Mujeres,7380
340220,340221,2020,Nayarit,18,50,Hombres,6864
340221,340222,2020,Nayarit,18,50,Mujeres,7147
340222,340223,2020,Nayarit,18,51,Hombres,6648
340223,340224,2020,Nayarit,18,51,Mujeres,6907
340224,340225,2020,Nayarit,18,52,Hombres,6431
340225,340226,2020,Nayarit,18,52,Mujeres,6669
340226,340227,2020,Nayarit,18,53,Hombres,6220
340227,340228,2020,Nayarit,18,53,Mujeres,6428
340228,340229,2020,Nayarit,18,54,Hombres,6015
340229,340230,2020,Nayarit,18,54,Mujeres,6207
340230,340231,2020,Nayarit,18,55,Hombres,5815
340231,340232,2020,Nayarit,18,55,Mujeres,5990
340232,340233,2020,Nayarit,18,56,Hombres,5614
340233,340234,2020,Nayarit,18,56,Mujeres,5777
340234,340235,2020,Nayarit,18,57,Hombres,5413
340235,340236,2020,Nayarit,18,57,Mujeres,5564
340236,340237,2020,Nayarit,18,58,Hombres,5214
340237,340238,2020,Nayarit,18,58,Mujeres,5351
340238,340239,2020,Nayarit,18,59,Hombres,5009
340239,340240,2020,Nayarit,18,59,Mujeres,5138
340240,340241,2020,Nayarit,18,60,Hombres,4802
340241,340242,2020,Nayarit,18,60,Mujeres,4921
340242,340243,2020,Nayarit,18,61,Hombres,4588
340243,340244,2020,Nayarit,18,61,Mujeres,4701
340244,340245,2020,Nayarit,18,62,Hombres,4368
340245,340246,2020,Nayarit,18,62,Mujeres,4478
340246,340247,2020,Nayarit,18,63,Hombres,4146
340247,340248,2020,Nayarit,18,63,Mujeres,4254
340248,340249,2020,Nayarit,18,64,Hombres,3922
340249,340250,2020,Nayarit,18,64,Mujeres,4037
340250,340251,2020,Nayarit,18,65,Hombres,3700
340251,340252,2020,Nayarit,18,65,Mujeres,3822
340252,340253,2020,Nayarit,18,66,Hombres,3479
340253,340254,2020,Nayarit,18,66,Mujeres,3613
340254,340255,2020,Nayarit,18,67,Hombres,3271
340255,340256,2020,Nayarit,18,67,Mujeres,3404
340256,340257,2020,Nayarit,18,68,Hombres,3056
340257,340258,2020,Nayarit,18,68,Mujeres,3203
340258,340259,2020,Nayarit,18,69,Hombres,2848
340259,340260,2020,Nayarit,18,69,Mujeres,3007
340260,340261,2020,Nayarit,18,70,Hombres,2690
340261,340262,2020,Nayarit,18,70,Mujeres,2860
340262,340263,2020,Nayarit,18,71,Hombres,2520
340263,340264,2020,Nayarit,18,71,Mujeres,2694
340264,340265,2020,Nayarit,18,72,Hombres,2356
340265,340266,2020,Nayarit,18,72,Mujeres,2531
340266,340267,2020,Nayarit,18,73,Hombres,2200
340267,340268,2020,Nayarit,18,73,Mujeres,2381
340268,340269,2020,Nayarit,18,74,Hombres,2046
340269,340270,2020,Nayarit,18,74,Mujeres,2231
340270,340271,2020,Nayarit,18,75,Hombres,1901
340271,340272,2020,Nayarit,18,75,Mujeres,2095
340272,340273,2020,Nayarit,18,76,Hombres,1760
340273,340274,2020,Nayarit,18,76,Mujeres,1958
340274,340275,2020,Nayarit,18,77,Hombres,1625
340275,340276,2020,Nayarit,18,77,Mujeres,1827
340276,340277,2020,Nayarit,18,78,Hombres,1501
340277,340278,2020,Nayarit,18,78,Mujeres,1708
340278,340279,2020,Nayarit,18,79,Hombres,1376
340279,340280,2020,Nayarit,18,79,Mujeres,1587
340280,340281,2020,Nayarit,18,80,Hombres,1254
340281,340282,2020,Nayarit,18,80,Mujeres,1463
340282,340283,2020,Nayarit,18,81,Hombres,1138
340283,340284,2020,Nayarit,18,81,Mujeres,1346
340284,340285,2020,Nayarit,18,82,Hombres,1026
340285,340286,2020,Nayarit,18,82,Mujeres,1232
340286,340287,2020,Nayarit,18,83,Hombres,920
340287,340288,2020,Nayarit,18,83,Mujeres,1122
340288,340289,2020,Nayarit,18,84,Hombres,820
340289,340290,2020,Nayarit,18,84,Mujeres,1018
340290,340291,2020,Nayarit,18,85,Hombres,725
340291,340292,2020,Nayarit,18,85,Mujeres,920
340292,340293,2020,Nayarit,18,86,Hombres,636
340293,340294,2020,Nayarit,18,86,Mujeres,822
340294,340295,2020,Nayarit,18,87,Hombres,555
340295,340296,2020,Nayarit,18,87,Mujeres,726
340296,340297,2020,Nayarit,18,88,Hombres,478
340297,340298,2020,Nayarit,18,88,Mujeres,635
340298,340299,2020,Nayarit,18,89,Hombres,409
340299,340300,2020,Nayarit,18,89,Mujeres,548
340300,340301,2020,Nayarit,18,90,Hombres,343
340301,340302,2020,Nayarit,18,90,Mujeres,466
340302,340303,2020,Nayarit,18,91,Hombres,284
340303,340304,2020,Nayarit,18,91,Mujeres,389
340304,340305,2020,Nayarit,18,92,Hombres,233
340305,340306,2020,Nayarit,18,92,Mujeres,322
340306,340307,2020,Nayarit,18,93,Hombres,187
340307,340308,2020,Nayarit,18,93,Mujeres,259
340308,340309,2020,Nayarit,18,94,Hombres,148
340309,340310,2020,Nayarit,18,94,Mujeres,208
340310,340311,2020,Nayarit,18,95,Hombres,115
340311,340312,2020,Nayarit,18,95,Mujeres,161
340312,340313,2020,Nayarit,18,96,Hombres,88
340313,340314,2020,Nayarit,18,96,Mujeres,124
340314,340315,2020,Nayarit,18,97,Hombres,66
340315,340316,2020,Nayarit,18,97,Mujeres,92
340316,340317,2020,Nayarit,18,98,Hombres,48
340317,340318,2020,Nayarit,18,98,Mujeres,66
340318,340319,2020,Nayarit,18,99,Hombres,34
340319,340320,2020,Nayarit,18,99,Mujeres,47
340320,340321,2020,Nayarit,18,100,Hombres,23
340321,340322,2020,Nayarit,18,100,Mujeres,31
340322,340323,2020,Nayarit,18,101,Hombres,16
340323,340324,2020,Nayarit,18,101,Mujeres,20
340324,340325,2020,Nayarit,18,102,Hombres,10
340325,340326,2020,Nayarit,18,102,Mujeres,13
340326,340327,2020,Nayarit,18,103,Hombres,6
340327,340328,2020,Nayarit,18,103,Mujeres,8
340328,340329,2020,Nayarit,18,104,Hombres,4
340329,340330,2020,Nayarit,18,104,Mujeres,5
340330,340331,2020,Nayarit,18,105,Hombres,2
340331,340332,2020,Nayarit,18,105,Mujeres,2
340332,340333,2020,Nayarit,18,106,Hombres,1
340333,340334,2020,Nayarit,18,106,Mujeres,1
340334,340335,2020,Nayarit,18,107,Hombres,0
340335,340336,2020,Nayarit,18,107,Mujeres,0
340336,340337,2020,Nayarit,18,108,Hombres,0
340337,340338,2020,Nayarit,18,108,Mujeres,0
340338,340339,2020,Nayarit,18,109,Hombres,0
340339,340340,2020,Nayarit,18,109,Mujeres,0
358160,358161,2020,Nuevo León,19,0,Hombres,45981
358161,358162,2020,Nuevo León,19,0,Mujeres,44269
358162,358163,2020,Nuevo León,19,1,Hombres,46128
358163,358164,2020,Nuevo León,19,1,Mujeres,44402
358164,358165,2020,Nuevo León,19,2,Hombres,46312
358165,358166,2020,Nuevo León,19,2,Mujeres,44560
358166,358167,2020,Nuevo León,19,3,Hombres,46547
358167,358168,2020,Nuevo León,19,3,Mujeres,44764
358168,358169,2020,Nuevo León,19,4,Hombres,46585
358169,358170,2020,Nuevo León,19,4,Mujeres,45348
358170,358171,2020,Nuevo León,19,5,Hombres,46731
358171,358172,2020,Nuevo León,19,5,Mujeres,45531
358172,358173,2020,Nuevo León,19,6,Hombres,46702
358173,358174,2020,Nuevo León,19,6,Mujeres,45497
358174,358175,2020,Nuevo León,19,7,Hombres,46668
358175,358176,2020,Nuevo León,19,7,Mujeres,45389
358176,358177,2020,Nuevo León,19,8,Hombres,46593
358177,358178,2020,Nuevo León,19,8,Mujeres,45241
358178,358179,2020,Nuevo León,19,9,Hombres,46559
358179,358180,2020,Nuevo León,19,9,Mujeres,45165
358180,358181,2020,Nuevo León,19,10,Hombres,46663
358181,358182,2020,Nuevo León,19,10,Mujeres,45197
358182,358183,2020,Nuevo León,19,11,Hombres,46841
358183,358184,2020,Nuevo León,19,11,Mujeres,45352
358184,358185,2020,Nuevo León,19,12,Hombres,47006
358185,358186,2020,Nuevo León,19,12,Mujeres,45466
358186,358187,2020,Nuevo León,19,13,Hombres,47249
358187,358188,2020,Nuevo León,19,13,Mujeres,45599
358188,358189,2020,Nuevo León,19,14,Hombres,47484
358189,358190,2020,Nuevo León,19,14,Mujeres,45741
358190,358191,2020,Nuevo León,19,15,Hombres,47793
358191,358192,2020,Nuevo León,19,15,Mujeres,45914
358192,358193,2020,Nuevo León,19,16,Hombres,48106
358193,358194,2020,Nuevo León,19,16,Mujeres,46076
358194,358195,2020,Nuevo León,19,17,Hombres,48396
358195,358196,2020,Nuevo León,19,17,Mujeres,46261
358196,358197,2020,Nuevo León,19,18,Hombres,48750
358197,358198,2020,Nuevo León,19,18,Mujeres,46523
358198,358199,2020,Nuevo León,19,19,Hombres,48936
358199,358200,2020,Nuevo León,19,19,Mujeres,46638
358200,358201,2020,Nuevo León,19,20,Hombres,49033
358201,358202,2020,Nuevo León,19,20,Mujeres,46581
358202,358203,2020,Nuevo León,19,21,Hombres,49232
358203,358204,2020,Nuevo León,19,21,Mujeres,46507
358204,358205,2020,Nuevo León,19,22,Hombres,49469
358205,358206,2020,Nuevo León,19,22,Mujeres,46508
358206,358207,2020,Nuevo León,19,23,Hombres,49731
358207,358208,2020,Nuevo León,19,23,Mujeres,46605
358208,358209,2020,Nuevo León,19,24,Hombres,50011
358209,358210,2020,Nuevo León,19,24,Mujeres,46760
358210,358211,2020,Nuevo León,19,25,Hombres,50070
358211,358212,2020,Nuevo León,19,25,Mujeres,46747
358212,358213,2020,Nuevo León,19,26,Hombres,49754
358213,358214,2020,Nuevo León,19,26,Mujeres,46427
358214,358215,2020,Nuevo León,19,27,Hombres,49247
358215,358216,2020,Nuevo León,19,27,Mujeres,46011
358216,358217,2020,Nuevo León,19,28,Hombres,48481
358217,358218,2020,Nuevo León,19,28,Mujeres,45487
358218,358219,2020,Nuevo León,19,29,Hombres,47553
358219,358220,2020,Nuevo León,19,29,Mujeres,44913
358220,358221,2020,Nuevo León,19,30,Hombres,46624
358221,358222,2020,Nuevo León,19,30,Mujeres,44383
358222,358223,2020,Nuevo León,19,31,Hombres,45693
358223,358224,2020,Nuevo León,19,31,Mujeres,43891
358224,358225,2020,Nuevo León,19,32,Hombres,44689
358225,358226,2020,Nuevo León,19,32,Mujeres,43349
358226,358227,2020,Nuevo León,19,33,Hombres,43675
358227,358228,2020,Nuevo León,19,33,Mujeres,42781
358228,358229,2020,Nuevo León,19,34,Hombres,42728
358229,358230,2020,Nuevo León,19,34,Mujeres,42256
358230,358231,2020,Nuevo León,19,35,Hombres,41806
358231,358232,2020,Nuevo León,19,35,Mujeres,41765
358232,358233,2020,Nuevo León,19,36,Hombres,40872
358233,358234,2020,Nuevo León,19,36,Mujeres,41275
358234,358235,2020,Nuevo León,19,37,Hombres,39996
358235,358236,2020,Nuevo León,19,37,Mujeres,40817
358236,358237,2020,Nuevo León,19,38,Hombres,39203
358237,358238,2020,Nuevo León,19,38,Mujeres,40374
358238,358239,2020,Nuevo León,19,39,Hombres,38549
358239,358240,2020,Nuevo León,19,39,Mujeres,39971
358240,358241,2020,Nuevo León,19,40,Hombres,38054
358241,358242,2020,Nuevo León,19,40,Mujeres,39619
358242,358243,2020,Nuevo León,19,41,Hombres,37693
358243,358244,2020,Nuevo León,19,41,Mujeres,39321
358244,358245,2020,Nuevo León,19,42,Hombres,37459
358245,358246,2020,Nuevo León,19,42,Mujeres,39064
358246,358247,2020,Nuevo León,19,43,Hombres,37327
358247,358248,2020,Nuevo León,19,43,Mujeres,38838
358248,358249,2020,Nuevo León,19,44,Hombres,37274
358249,358250,2020,Nuevo León,19,44,Mujeres,38631
358250,358251,2020,Nuevo León,19,45,Hombres,37006
358251,358252,2020,Nuevo León,19,45,Mujeres,38194
358252,358253,2020,Nuevo León,19,46,Hombres,36579
358253,358254,2020,Nuevo León,19,46,Mujeres,37624
358254,358255,2020,Nuevo León,19,47,Hombres,35956
358255,358256,2020,Nuevo León,19,47,Mujeres,36898
358256,358257,2020,Nuevo León,19,48,Hombres,35143
358257,358258,2020,Nuevo León,19,48,Mujeres,36035
358258,358259,2020,Nuevo León,19,49,Hombres,34177
358259,358260,2020,Nuevo León,19,49,Mujeres,35078
358260,358261,2020,Nuevo León,19,50,Hombres,33139
358261,358262,2020,Nuevo León,19,50,Mujeres,34058
358262,358263,2020,Nuevo León,19,51,Hombres,32021
358263,358264,2020,Nuevo León,19,51,Mujeres,32991
358264,358265,2020,Nuevo León,19,52,Hombres,30876
358265,358266,2020,Nuevo León,19,52,Mujeres,31910
